Weight,ProductVisibility,MRP,EstablishmentYear
-1.005448727,-0.900424841,-0.507472831,-0.099014693
-1.590439172,-0.818106454,1.578070648,-0.099014693
0.735649315,0.757339469,0.887545093,0.498248498
1.082481595,-0.254113881,-0.313092726,1.095511689
-0.420458283,1.027555317,-0.858717456,-1.532446353
-0.813534866,0.143860168,1.083073996,0.498248498
1.198092355,0.691649729,0.557418961,-1.293541076
-0.050503851,1.746792148,-0.584031415,-0.099014693
-0.420458283,-0.802445005,-1.648923207,-1.532446353
-1.089844582,1.362594967,0.354311217,1.095511689
-0.189236763,-0.564564247,-0.509644223,0.139890583
-0.420458283,1.194000978,1.94651814,-1.532446353
1.394630646,0.506812886,0.790036289,0.737153775
-0.420458283,0.964257266,0.652203007,-1.532446353
0.932187607,-0.62640235,-0.244666348,0.737153775
-0.51294689,-1.349860166,-1.298231948,0.139890583
0.076667985,1.906086783,1.584542758,0.737153775
-0.51294689,2.152799252,1.618479264,1.334416966
-1.621654077,-0.369210627,0.701213057,-1.293541076
-1.089844582,1.358325752,0.336512916,1.334416966
-0.420458283,-0.793495215,-0.483244488,-1.532446353
1.163409127,-0.920118928,-0.970193072,0.139890583
1.938001217,0.311760476,-0.686352232,1.334416966
-0.936082271,0.521998552,0.181988063,0.139890583
0.423500264,-0.840972542,0.863828047,-1.293541076
-0.351091827,-0.125414402,-1.087076135,1.334416966
-0.420458283,1.907295295,1.605577114,-1.532446353
1.452436026,-0.348393175,0.74213297,0.498248498
-1.363842082,-0.231689956,0.586970614,0.498248498
-0.004259547,-1.153504099,-1.070895861,0.737153775
0.758771467,0.042418977,0.700106326,0.737153775
-0.849374201,-0.595832988,-1.429123893,0.020437945
-0.878276891,-0.785614216,0.15929361,-1.293541076
-0.560347302,-0.094339268,1.476303196,0.139890583
-0.490980846,-0.265615721,-1.733999088,1.095511689
0.007301529,-1.349860166,0.938768604,-1.293541076
0.793454695,2.679757336,-1.640237636,0.020437945
0.342572732,-1.071481726,-0.506408169,1.095511689
-1.132620563,-0.811571664,0.759889203,0.498248498
0.758771467,0.718831404,-1.262124048,0.737153775
-0.329125782,-0.672687838,0.095252086,0.737153775
-0.420458283,-0.037805947,-0.132041932,-1.532446353
-0.420458283,2.238080109,0.255226455,-1.532446353
1.452436026,-1.084710602,-0.294187694,1.334416966
0.041984757,0.817724448,0.450159925,1.334416966
1.949562293,-1.191588618,-0.549499475,1.334416966
1.857073685,-0.080516904,1.515093785,0.498248498
-0.582313346,0.889876873,0.571385774,1.095511689
1.279019886,0.474049741,0.861698723,-1.293541076
-0.420458283,0.409287923,-1.624652796,-1.532446353
-1.406618064,-0.926613043,1.900744145,1.334416966
-0.420458283,-1.349860166,-0.387395781,-1.532446353
-0.582313346,-0.171270501,-0.895294583,0.139890583
-1.411242494,-1.096318335,-1.68984312,-0.099014693
-1.01354148,-1.349860166,2.002595734,1.095511689
0.989992987,0.799419665,-0.3733869,-0.099014693
0.643160708,-0.251390408,1.670256141,1.095511689
-0.444736542,1.002787766,-1.312240829,1.095511689
-0.420458283,-0.36591174,0.482478404,-1.532446353
-0.420458283,-0.951495982,0.726506061,0.498248498
1.371508494,-1.029193231,0.910708773,1.095511689
1.949562293,0.523504142,0.867659536,1.095511689
-0.9557361,-0.379941901,-1.505640409,0.737153775
-0.651679802,-0.616409835,0.498700747,0.737153775
0.689405011,1.611098208,1.198934467,0.020437945
1.625852166,-0.133588159,1.560314415,1.334416966
-0.675958062,0.722934226,-0.584031415,0.498248498
-0.420458283,-1.039624297,0.035469209,-1.532446353
-1.585814741,2.389786544,0.085032625,0.020437945
1.394630646,-0.655622413,0.183010656,0.139890583
0.562233176,0.524801036,-0.429933721,1.095511689
1.706779698,-0.72023155,-0.602298945,0.020437945
1.452436026,1.130450823,-1.386074656,1.095511689
1.833951533,-1.349860166,0.706578436,0.737153775
-1.411242494,-0.314474839,1.344304521,0.737153775
0.157595516,0.386052695,-1.278304322,1.334416966
-0.189236763,2.291819982,-0.19672096,1.095511689
-0.743012302,-0.545513087,-1.746389942,0.139890583
-0.189236763,-0.387278456,-0.362614073,-0.099014693
-1.430896323,0.794879334,-1.396252048,1.095511689
0.122912288,-0.657425498,0.493804596,-0.099014693
-0.865559708,-0.850596667,-0.574323251,0.139890583
-0.606591606,-0.360851298,1.682604927,-1.293541076
1.013115139,0.117975472,-0.489163233,0.498248498
-1.57656588,0.295341547,-0.639471506,0.020437945
-0.119870307,-1.349860166,0.586459317,0.737153775
-1.406618064,-0.928680962,1.928250611,-1.293541076
0.909065455,0.281175525,-0.803235296,0.737153775
0.307889504,-1.018072531,1.43589458,-1.293541076
-0.420458283,0.706074846,-1.687713796,-1.532446353
1.706779698,-1.009743066,0.733489467,1.095511689
-0.651679802,-0.886901203,0.904832097,1.095511689
1.706779698,-0.787246359,-0.686863529,1.334416966
-0.351091827,0.702280078,-0.655609712,-1.293541076
0.816576847,1.193704484,-1.291206473,0.498248498
-0.62855765,-0.269684735,1.916371054,1.095511689
1.706779698,-0.488608205,-0.97670725,0.020437945
-1.166147683,-0.766606256,0.09469872,-0.099014693
-0.953423885,-0.690778312,-0.769810086,1.095511689
0.273206276,1.275212361,1.952436885,1.334416966
1.822390457,0.993786637,-0.236534142,0.737153775
-0.270164295,0.453633944,0.447477235,1.095511689
-0.420458283,-0.208861162,-0.647008278,-1.532446353
-0.85977917,0.097622701,-0.826952342,-1.293541076
-0.420458283,0.487764878,-0.388502512,-1.532446353
-0.722202366,0.899907913,0.668894577,-1.293541076
-0.351091827,0.376410496,0.835341056,0.498248498
1.255897734,-1.045579019,0.267021875,-0.099014693
-0.397336131,-0.611246256,-0.876984985,1.095511689
-1.01354148,-0.991884892,-1.502957719,0.737153775
-0.189236763,1.26923195,-0.668042634,-1.293541076
1.221214507,-0.486973933,-1.669873426,-1.293541076
-0.154553535,-1.120701323,-0.489758667,1.095511689
0.122912288,-0.653746974,0.931231833,1.334416966
0.458183492,1.207658597,-0.305002589,0.737153775
0.065106909,-0.844142684,-1.696273161,0.139890583
-0.843593663,0.023494516,0.058079524,1.095511689
-1.270197367,-0.375101925,0.177603208,0.139890583
1.938001217,-1.349860166,-0.362060708,0.737153775
-0.490980846,-0.270037931,-1.711346705,0.139890583
-1.482921165,-0.397299854,1.310963448,0.737153775
-0.420458283,0.35340884,-1.656971276,-1.532446353
-0.329125782,-0.786598924,-0.538726648,1.334416966
-1.109498411,-0.192868034,-0.176751265,1.095511689
-1.367310405,1.494675329,-0.241983658,-0.099014693
0.041984757,-0.956820778,-0.698743086,-1.293541076
1.359947418,-0.802830006,1.62282205,1.095511689
-1.648244552,-0.461122857,0.904278732,-1.293541076
-1.218172525,-0.188029227,1.315222096,0.498248498
-0.759197809,2.269685267,0.14639146,0.737153775
-1.229733601,2.679757336,-0.562997059,0.020437945
-1.063254107,1.184108637,-0.336214338,-1.293541076
-0.420458283,-0.753372726,-0.397615242,-1.532446353
-1.415866924,0.932300457,-0.333531649,0.737153775
-1.318753886,0.572532595,1.7428991,0.139890583
-0.606591606,1.026022493,0.272429322,-1.293541076
-0.420458283,-0.081744825,0.372620815,-1.532446353
-0.697924106,0.51521433,0.046199967,1.334416966
-1.206611449,2.492991085,0.514285587,0.020437945
0.180717668,0.213806665,-1.062847793,0.737153775
-0.189236763,-1.03909849,0.535319943,0.498248498
-1.270197367,-0.377424974,0.19540151,-1.293541076
-1.34071993,-0.417042108,0.413582797,0.498248498
-0.938394486,-0.631859166,-0.443984671,-0.099014693
-0.420458283,0.921678518,-0.364274169,-1.532446353
-0.420458283,-1.201440138,-1.645133787,-1.532446353
-0.420458283,-0.564254293,0.825121595,-1.532446353
0.620038556,1.131330494,1.406812155,-0.099014693
-0.62855765,-0.591071231,-0.016307668,0.498248498
-0.375370086,1.321149225,-0.334596311,0.498248498
-0.62855765,-0.839033429,0.786331006,-0.099014693
-0.651679802,1.427600416,1.44236669,1.334416966
0.273206276,1.982803477,0.051565346,0.737153775
-0.420458283,0.381289686,0.529401199,-1.532446353
0.041984757,0.945628067,-0.968617113,-0.099014693
1.475558178,-0.384101844,0.214306542,1.334416966
0.041984757,0.136968197,-0.225250019,-0.099014693
-1.167303791,-0.378370489,-0.656674374,0.737153775
-1.275977905,-0.564126926,-1.480816632,1.334416966
-1.377715374,-1.224581473,0.406599391,1.334416966
-0.213515023,-1.14374044,-1.501850988,0.737153775
-0.420458283,0.023352373,0.582200669,-1.532446353
-0.852842524,-0.663051379,-0.454204132,-0.099014693
-0.536069042,0.001485185,1.655098461,0.020437945
0.065106909,0.354161395,-1.284776432,0.020437945
0.122912288,-0.878213639,0.618224431,0.737153775
-0.304847523,-0.559162422,-1.624099431,0.737153775
0.909065455,-0.323599808,0.170619802,1.334416966
-1.237826354,-0.754177559,0.298317761,0.737153775
-1.005448727,-0.630979578,0.480860377,0.737153775
-0.038942775,-1.349860166,1.828059118,0.139890583
0.700966087,0.185755065,-0.754183177,1.334416966
1.938001217,2.214006302,0.687715472,1.095511689
-0.536069042,0.052741188,1.529613963,-0.099014693
-1.033195309,2.050817039,0.06506293,0.737153775
-0.51294689,-0.677175725,-1.458206317,1.334416966
1.544924634,1.364540319,0.771215394,1.095511689
-0.038942775,-0.454078831,0.706620504,1.095511689
0.539111024,-1.115378406,-1.358526121,1.334416966
-0.944175024,0.370044416,0.121098455,0.737153775
1.822390457,-0.001140848,1.864636246,1.334416966
1.105603747,0.195433347,1.04913749,0.737153775
0.735649315,1.943684812,0.071492971,1.095511689
1.544924634,0.022666497,0.786331006,0.498248498
-0.119870307,-0.806588231,-0.643260927,1.334416966
1.822390457,-1.102175741,0.216989231,1.334416966
0.643160708,-0.255870636,1.641131648,0.139890583
-1.218172525,0.433369952,-0.536086027,1.095511689
-1.354593222,-0.324048315,0.069363647,0.737153775
-0.780007745,0.477746214,1.944346748,-1.293541076
-0.420458283,-1.349860166,0.478731053,0.498248498
2.065173053,1.020989077,1.467659694,-0.099014693
1.013115139,0.112233181,0.797657198,0.498248498
-0.420458283,1.508813512,0.313902601,-1.532446353
-1.666742273,-1.349860166,0.373727546,0.139890583
-0.420458283,1.173938021,-0.323270119,-1.532446353
-0.304847523,-1.162389674,-0.290398274,1.334416966
-0.62855765,-1.209283279,0.410900108,1.095511689
-0.420458283,-0.237748232,1.885712671,-1.532446353
-0.420458283,-0.954227427,0.765338719,-1.532446353
-1.035507525,1.858486953,-1.441472678,0.139890583
-0.420458283,-0.662724687,1.335745156,-1.532446353
-0.74416841,-1.182186356,-0.945922661,-0.099014693
-0.420458283,-0.266677875,-1.55839781,-1.532446353
0.180717668,-1.096836295,0.804640605,0.498248498
-0.420458283,0.858134874,0.227208693,-1.532446353
-1.029726987,-0.070383123,0.385565035,1.334416966
-1.126840025,-1.349860166,-1.032105272,-1.293541076
-0.281725371,-0.095794625,0.18628878,1.334416966
1.949562293,-1.349860166,-0.285586261,-0.099014693
1.013115139,0.776571484,-0.68418084,0.020437945
1.938001217,-0.902974867,0.278390135,-1.293541076
0.238523048,-0.346000442,1.213412576,0.139890583
-0.490980846,0.329212321,-0.337832366,0.498248498
-0.420458283,2.14864628,-1.54549566,-1.532446353
-0.466702586,1.090466281,0.233638733,-0.099014693
-0.223919991,-0.861148506,0.714157276,1.334416966
-0.916428442,-1.349860166,-0.768192058,0.139890583
-1.632059045,-1.349860166,-0.723524794,-0.099014693
1.013115139,-0.053007911,-1.297125217,0.139890583
-0.97538993,-0.93562037,-0.862464807,1.334416966
-0.420458283,-0.884122552,1.431635932,-1.532446353
0.66628286,-0.29674929,-0.735362282,1.095511689
-0.466702586,-0.302794126,-0.977729843,0.498248498
0.388817036,-0.722331421,1.236107028,-1.293541076
-0.420458283,0.119243566,0.793314413,-1.532446353
-1.166147683,-1.349860166,0.093080693,1.095511689
-0.420458283,-1.349860166,0.850372531,-1.532446353
0.226961972,0.143638972,-1.311729532,0.139890583
-0.420458283,-0.67609869,-0.275878096,-1.532446353
1.255897734,-0.200721381,0.056972793,0.737153775
1.822390457,-1.349860166,0.264381254,0.498248498
-0.789256606,2.679757336,-1.30308603,0.020437945
0.781893619,-1.349860166,1.048072828,-1.293541076
-0.856310847,-1.349860166,-0.777942292,0.139890583
-1.318753886,1.862836328,1.759079374,0.020437945
0.851260075,1.062498075,-1.341323254,-0.099014693
-1.710674362,-0.38885567,0.954395513,0.498248498
1.475558178,0.56429863,0.644070801,0.139890583
-1.063254107,2.679757336,-0.357248694,0.020437945
-0.420458283,-0.371702886,-0.675068109,-1.532446353
-1.648244552,-0.421105279,-0.63627752,1.095511689
0.781893619,-1.167545364,1.051308882,-0.099014693
0.539111024,2.679757336,-1.405448916,0.020437945
1.221214507,-0.484503838,-1.665019344,0.498248498
1.718340774,-1.051646707,-0.601745579,-1.293541076
1.163409127,-0.038175629,-0.816137447,-0.099014693
-1.590439172,-0.993852783,0.566531692,0.737153775
-0.281725371,0.957891624,0.793825709,-1.293541076
1.024676215,-0.90511848,-1.436702733,1.334416966
1.857073685,0.770460158,1.484351265,0.020437945
-1.493326133,-1.349860166,0.241217574,1.095511689
0.180717668,0.220473308,-1.0337233,1.334416966
-0.385775055,-0.850003514,-1.37525976,-1.293541076
-0.767290562,0.107432607,1.984755364,1.334416966
-0.770758885,2.477673024,-0.656163077,-0.099014693
-0.420458283,0.549504977,-1.034318734,-1.532446353
-0.420458283,-0.037821995,1.418096279,-1.532446353
0.504427796,-0.007501816,0.173855857,1.334416966
1.602730014,-0.784700966,0.915604924,-0.099014693
-1.279446228,-0.869641379,1.103001622,0.139890583
1.013115139,-0.545946526,0.058037455,0.737153775
-1.354593222,-0.321773537,0.106578277,0.498248498
1.163409127,1.70277142,0.169597209,0.737153775
-0.420458283,-0.868978959,-1.59182302,-1.532446353
-0.722202366,1.202098268,-0.673450082,0.737153775
1.799268305,-0.208770589,0.17334456,1.334416966
0.932187607,-0.993214134,-0.731061566,1.095511689
-1.287538981,0.909035657,-0.707855817,-0.099014693
-1.377715374,-1.224895747,0.366148706,0.139890583
-0.791568821,-0.535244865,1.080944672,0.737153775
-0.420458283,-0.185215327,-0.381434968,-1.532446353
-0.420458283,-0.049522096,1.23606496,-1.532446353
1.359947418,-1.349860166,1.624440077,-1.293541076
-1.488701703,0.461801628,0.190547428,1.334416966
-0.722202366,-0.272844735,-1.02192788,0.737153775
-0.899086828,2.355460168,0.500276706,-1.293541076
0.122912288,2.679757336,-1.537405523,0.020437945
-0.351091827,-0.743367001,1.601829762,1.334416966
-1.196206481,-0.978656829,0.324164131,-0.099014693
0.573794252,-0.407974218,-1.033212003,1.095511689
1.475558178,0.124214686,1.459100329,-1.293541076
-1.319909994,-0.740974623,0.737278888,1.095511689
1.776146154,0.826715288,-0.573769886,0.498248498
-0.701392429,-0.322259922,1.66804268,-1.293541076
-1.109498411,-0.199593196,-0.197785622,0.737153775
-0.420458283,0.110196984,-1.206641889,-1.532446353
-0.80197379,-1.015011535,-0.612049178,0.139890583
0.423500264,-0.470295555,-1.443686139,-1.293541076
-1.304880595,-0.896991116,-1.705981326,0.139890583
-1.169616006,-1.048848146,-0.372280169,-0.099014693
1.359947418,-0.32058195,0.146433528,-0.099014693
-0.420458283,0.348662694,-1.478133943,-1.532446353
0.816576847,-0.15133032,-1.419457797,0.498248498
-1.648244552,-0.456759291,0.873536211,1.334416966
-0.697924106,-0.453168961,-0.862506876,-0.099014693
-0.420458283,-0.411045732,0.628485961,-1.532446353
0.041984757,-0.046759764,0.920970303,0.139890583
0.007301529,0.736260188,-0.416989502,0.498248498
0.226961972,-0.904990758,-0.37717632,0.498248498
0.065106909,-0.331801467,-1.302574733,-0.099014693
-1.488701703,0.457256852,0.218053894,0.139890583
0.793454695,1.473427172,-0.69823179,0.139890583
1.244336658,-1.086626216,0.412987363,1.095511689
-0.85977917,0.10176624,-0.801063903,0.498248498
1.938001217,1.887929194,-1.054246359,0.020437945
-0.420458283,-0.803608043,-0.603363607,-1.532446353
0.307889504,0.369405976,0.158271017,0.020437945
1.544924634,-1.349860166,1.363167484,0.737153775
-0.420458283,-0.481070447,-1.678005632,1.095511689
-0.697924106,0.970819979,-1.244921181,0.737153775
0.192278744,-0.432812601,0.667787847,1.334416966
1.949562293,-1.349860166,-0.567297776,-0.099014693
1.487119254,-1.349860166,-0.675026041,-0.099014693
-0.420458283,1.429361261,-0.701937072,-1.532446353
1.857073685,0.516966555,1.969723889,0.737153775
-1.510667747,-0.226094545,-0.875962392,-0.099014693
0.816576847,0.09810967,1.271661562,1.334416966
-1.054005246,-0.104200972,-0.672343351,1.095511689
0.758771467,0.48452046,1.251649799,0.498248498
1.047798367,1.99144156,0.885457837,0.139890583
-0.767290562,1.079453184,2.000935638,0.020437945
-0.420458283,1.677168336,-1.31066487,-1.532446353
0.816576847,0.094477267,1.270043535,0.139890583
0.620038556,-0.407341997,0.005833419,1.095511689
0.989992987,1.482827118,0.513220925,-0.099014693
-0.420458283,-0.114334022,1.591014867,-1.532446353
-0.62855765,-0.276654112,1.895336698,-1.293541076
-1.598531925,-0.230809659,0.934425819,-0.099014693
1.949562293,-0.824332291,0.149669583,0.498248498
1.255897734,-0.709591392,0.599361468,1.095511689
0.065106909,-0.248310255,0.474941632,0.020437945
1.706779698,2.001115251,1.866849707,-1.293541076
-1.362685975,-0.031421355,-0.157930371,-0.099014693
-1.148806069,-1.048371069,1.649221785,1.095511689
-0.420458283,2.679757336,0.729188751,-1.532446353
1.221214507,-0.801891295,0.674302025,0.020437945
-0.420458283,-0.415641764,-0.358271288,-1.532446353
0.758771467,-0.607361228,-0.459058215,0.498248498
-0.420458283,2.679757336,-1.392462628,-1.532446353
0.781893619,1.2059661,-0.452544036,-0.099014693
-1.102561765,-0.704060656,-0.283414868,-0.099014693
0.874382227,0.013241403,0.099552802,0.498248498
-0.420458283,-1.088013997,-0.017883627,-1.532446353
-0.753417271,-1.145872721,1.162273202,0.737153775
0.989992987,-1.011550492,-0.568957872,-0.099014693
-0.420458283,-0.797269322,0.014392784,1.334416966
-1.318753886,0.580405392,1.78011373,1.095511689
1.024676215,-1.171080473,-1.069831199,-0.099014693
-0.073626003,0.225484852,-0.3023199,-1.293541076
1.128725899,-0.160751344,1.349200672,0.737153775
-0.834344803,2.679757336,-0.748264433,0.020437945
1.833951533,-0.590573952,1.294825243,0.139890583
-0.375370086,-1.111461405,-1.074685282,0.737153775
-0.420458283,-0.231127355,0.70070176,-1.532446353
-0.420458283,0.799118101,-0.616861191,-1.532446353
0.388817036,0.856887106,0.038151899,1.095511689
1.822390457,0.73526204,0.74213297,-0.099014693
-1.304880595,-0.470030637,-0.811878798,1.095511689
-0.154553535,-0.945646965,-1.634318892,0.737153775
1.706779698,-0.786359446,-0.680391419,1.095511689
0.307889504,-0.689902898,-0.69823179,1.095511689
-1.020478126,-0.197634842,-0.533914635,1.334416966
1.602730014,-0.128732468,-0.917946967,1.334416966
-0.783476068,-1.074864655,-1.376324422,0.737153775
-0.119870307,0.251259003,-1.70163854,-0.099014693
-0.420458283,-0.352412457,1.234446932,-1.532446353
1.475558178,-1.349860166,0.665105157,0.498248498
-0.776539423,-1.349860166,0.931231833,0.020437945
-0.743012302,-0.546913536,-1.717265449,0.737153775
-0.351091827,-0.130612624,-1.064423752,0.737153775
-1.438989076,-1.349860166,0.024143017,0.737153775
1.082481595,-0.193210879,1.315264165,0.737153775
0.076667985,0.099005578,-1.43342461,-0.099014693
0.307889504,-1.077988217,-0.392207794,-1.293541076
-0.420458283,-0.388789201,-0.265700704,-1.532446353
-0.420458283,1.285028445,-1.038577382,-1.532446353
-0.420458283,-0.737274624,-0.54626342,-1.532446353
-1.386964234,-1.083904455,-1.655906614,0.498248498
0.735649315,-0.201551195,-0.529571849,0.020437945
-0.420458283,-0.051241077,0.410900108,-1.532446353
-0.697924106,-0.467257829,-0.29584779,-0.099014693
1.799268305,-0.626676596,-0.340515055,-0.099014693
-1.373090943,-1.032135499,0.058632889,1.334416966
0.700966087,-1.349860166,0.89563523,0.139890583
-0.154553535,2.289826254,-1.441556815,0.498248498
-1.478296735,0.666496884,-1.568105975,0.139890583
-1.04244417,-0.636478948,0.414094094,1.095511689
1.475558178,-0.56534053,-0.458462781,-1.293541076
-1.632059045,0.10930358,0.355375879,0.020437945
-0.420458283,-0.020169093,-0.821544894,-1.532446353
-1.435520754,0.796262023,-0.152522923,-1.293541076
-0.420458283,2.062426524,-0.833424451,-1.532446353
0.423500264,-0.025658278,-0.234916114,0.020437945
-1.005448727,0.047043579,-0.834447045,0.020437945
-1.080595721,0.044427564,-1.606896564,0.139890583
0.851260075,0.010745805,-1.013284378,0.498248498
1.544924634,-0.980375059,1.129401357,-1.293541076
-0.420458283,-1.072260013,-0.582413388,-1.532446353
-0.420458283,-0.085586862,-0.655056346,-1.532446353
-0.444736542,-0.722608965,-0.855481401,1.095511689
-0.420458283,1.260484281,0.580540573,-1.532446353
-0.420458283,0.372482706,-1.729145006,-1.532446353
1.244336658,2.309814393,-0.431040452,1.095511689
-0.375370086,-1.349860166,-1.282605039,0.139890583
1.625852166,0.023089104,0.465317605,1.334416966
-0.420458283,-1.119377674,0.424908989,1.095511689
0.504427796,-0.489174562,-1.614433335,0.737153775
1.128725899,-0.15379908,1.355672781,1.095511689
0.111351213,1.412378876,0.662380399,0.020437945
1.140286975,-0.572596425,0.392037144,0.139890583
1.949562293,-0.029377728,0.196508241,-1.293541076
-0.050503851,0.325079258,0.512709628,1.095511689
-1.362685975,-0.02874751,-0.144986151,0.498248498
-0.420458283,-0.837891282,0.610729728,-1.532446353
1.313703114,-1.027686556,0.249776939,-1.293541076
-0.420458283,-0.810016801,0.114626346,-1.532446353
-1.304880595,-0.897779629,-1.71568949,0.737153775
0.654721784,-1.093930966,-0.155247681,-0.099014693
0.076667985,-0.364227882,-0.490312032,0.737153775
-0.925677303,-1.349860166,0.095805451,1.334416966
-0.420458283,1.717387598,1.865742976,-1.532446353
-1.208923664,-1.198974633,-1.500232961,0.498248498
0.781893619,-0.773614617,0.497636085,0.737153775
0.897504379,-0.297645991,0.84773191,0.139890583
-1.590439172,-0.993785458,0.605364349,-0.099014693
-0.843593663,0.014633505,0.067787688,-1.293541076
-0.351091827,-0.476305163,0.786331006,0.737153775
-0.908335689,1.175104002,0.384500373,1.334416966
1.082481595,1.480469842,0.481967107,-1.293541076
-0.420458283,0.267038761,0.491633203,-1.532446353
-1.406618064,-0.927475309,1.902362173,0.498248498
0.111351213,-0.548372399,-0.38628905,0.020437945
-0.791568821,0.841924202,-1.624652796,-1.293541076
0.388817036,0.847886666,0.010645433,0.139890583
0.897504379,2.306156216,0.710921221,-0.099014693
1.221214507,-0.238272516,-1.560057906,0.139890583
1.706779698,-0.478799759,-0.523141808,-0.099014693
1.857073685,0.521106317,1.922801095,0.498248498
-1.035507525,2.679757336,-1.504575747,0.020437945
-1.163835468,-0.305516701,0.247647615,0.139890583
-0.582313346,0.174146456,-0.356184032,0.498248498
1.394630646,-1.349860166,0.711985883,0.139890583
1.938001217,0.740347546,-0.247306968,0.737153775
0.851260075,0.253776702,-1.592376386,0.737153775
-0.420458283,-0.557901673,-0.566744411,-1.532446353
0.816576847,0.357006203,0.54873339,-0.099014693
0.411939188,1.013529893,-1.427547934,0.737153775
-0.420458283,0.890877984,0.680220769,-1.532446353
-0.420458283,-0.828742814,1.247944517,-1.293541076
-0.675958062,0.727165647,-0.545198758,1.334416966
1.013115139,-0.460422956,-0.382583767,-0.099014693
-0.420458283,-1.234999872,0.465275537,-1.532446353
1.833951533,1.739759829,-0.566786479,0.737153775
-0.993887651,-1.349860166,0.174367154,1.334416966
-0.490980846,-0.411095756,-0.401958028,-0.099014693
-0.420458283,-0.204946917,-0.181605347,-1.532446353
0.342572732,0.679887291,-1.375813126,0.498248498
-0.670177524,-0.429891097,-1.309046843,1.334416966
0.111351213,0.300112946,0.676942646,0.737153775
1.833951533,-1.053097097,0.103853519,0.737153775
0.238523048,1.55802305,0.121609752,-1.293541076
-1.371934836,0.40970164,-0.515562968,1.095511689
-0.420458283,-1.126299698,0.128081862,-1.532446353
-1.415866924,0.945643344,-0.302789128,1.095511689
-0.004259547,0.985522849,-1.731869764,1.095511689
-0.420458283,-0.950682759,0.718415924,1.334416966
1.394630646,-0.480250567,0.800339888,-0.099014693
-0.304847523,0.48312095,0.278943501,0.737153775
-1.685239995,-1.168676179,-0.321140795,1.334416966
-1.10024955,-0.011464896,0.219076487,1.095511689
1.313703114,1.640118237,-0.857099428,1.334416966
-1.014697588,0.137722129,-1.556779783,0.498248498
-1.12915224,0.416194566,0.446454642,0.498248498
1.024676215,-0.667020824,0.86067613,1.334416966
-0.119870307,-0.799885233,-1.608472522,0.737153775
-0.670177524,-0.433623444,-1.276686295,-0.099014693
-0.420458283,0.108758322,1.380923717,-1.532446353
1.047798367,1.993020506,0.882221783,0.498248498
0.157595516,0.388789211,-1.283158404,1.095511689
-1.12915224,0.419799817,0.415712121,1.334416966
-1.314129456,-0.785041536,0.571427843,0.737153775
-0.420458283,0.418282436,1.450456827,-1.532446353
0.226961972,0.141320598,-1.293931231,-0.099014693
1.625852166,0.252065005,-0.410517393,-0.099014693
-1.479452842,-0.949241051,-1.466807751,0.737153775
-1.368466513,0.418572564,-1.644622491,0.737153775
-1.146493854,-0.258339479,-1.344005943,0.737153775
-0.154553535,-1.121635965,-0.501084859,0.139890583
1.833951533,0.248562473,0.895677298,1.095511689
-0.490980846,1.715683852,0.004215392,0.139890583
1.799268305,-0.879949774,1.410601576,1.334416966
0.388817036,0.760935663,0.211028419,0.020437945
-1.685239995,-1.168390559,-0.321140795,1.095511689
-1.776572495,1.602405635,-0.176751265,1.334416966
-0.420458283,1.053868591,0.757248582,-1.532446353
1.140286975,1.986005947,-1.275068267,1.334416966
-0.420458283,-1.349860166,0.550351418,-1.532446353
1.568046786,0.572310355,0.722247413,0.498248498
0.793454695,1.47476134,-0.690141653,0.498248498
-0.050503851,-1.349860166,-0.558142977,1.095511689
1.625852166,-0.138751696,1.545752169,0.737153775
-1.15805493,-0.414087777,-0.530167283,0.020437945
-1.429740216,1.421147894,0.157164286,0.020437945
-0.886369645,-0.136668834,-0.616861191,-0.099014693
0.469744568,-0.994336288,-0.46114547,0.737153775
-0.74416841,0.361450493,0.53204182,1.334416966
0.273206276,-0.202462004,-1.683328942,0.737153775
-0.914116227,-0.514938675,0.770108664,1.334416966
1.394630646,0.621129237,-0.916371008,0.139890583
-0.420458283,-0.190148235,0.03278652,-1.532446353
-1.139557208,-1.349860166,1.787650502,0.737153775
0.007301529,-0.547043449,-0.486480543,-1.293541076
-0.189236763,0.170854978,0.819202851,0.737153775
-0.108309231,-0.184685617,-1.463613765,0.498248498
1.972684445,-0.043919694,-0.826356908,1.095511689
-1.213548095,-1.349860166,-0.418096233,0.139890583
-0.795037144,0.471466241,0.177091912,1.095511689
-0.767290562,-0.291641204,0.159846976,1.334416966
1.833951533,-0.80738601,0.620907121,0.139890583
-1.515292178,-1.349860166,-0.306025183,1.334416966
0.354133808,-0.707303007,0.024143017,0.737153775
0.966870835,-0.755850982,-0.826952342,0.139890583
1.198092355,-1.025122735,0.721694048,-0.099014693
-1.496794456,0.846260033,1.164955891,0.498248498
-1.270197367,-0.37661507,0.203491647,-0.099014693
0.66628286,-1.095965306,-1.490524797,1.334416966
-0.223919991,-1.234206872,0.447477235,0.498248498
0.296328428,1.105135488,0.833127595,-0.099014693
1.591168938,0.614145836,0.762060595,0.498248498
0.458183492,-0.630257681,-0.672301282,0.498248498
1.475558178,-1.349860166,-0.209069745,-1.293541076
-0.154553535,2.297256346,-1.428612596,1.334416966
-1.296787842,-0.602978545,1.224738768,1.095511689
-0.9557361,-0.380565754,-1.455481559,-1.293541076
-1.126840025,-0.035317694,-1.049903574,0.020437945
